slug,productName,coupangUrl,naverUrl,officialUrl
flymill-proteinshake-milk-tea-45,프로틴쉐이크 (밀크티),https://www.coupang.com/vp/products/8449548813?itemId=24444785990&vendorItemId=94763008475&q=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80+%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC+%28%EB%B0%80%ED%81%AC%ED%8B%B0%29&searchId=6de994891513779&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn2s3qe1,https://search.shopping.naver.com/search/all?query=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%B0%80%ED%81%AC%ED%8B%B0)&prevQuery=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%EA%B7%B8%EB%A6%B0)&vertical=search,https://flimeal.com/product/list.html?cate_no=81
flymill-proteinshake-peanut-butter-45,프로틴쉐이크 (피넛버터),https://www.coupang.com/vp/products/8997072204?itemId=26361077977&vendorItemId=94763008590&q=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0)&searchId=2bb757cd1668260&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn2s6c34,https://search.shopping.naver.com/search/all?query=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0)&prevQuery=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%B0%80%ED%81%AC%ED%8B%B0)&vertical=search,https://flimeal.com/product/list.html?cate_no=81
flymill-proteinshake-pistachio-45,프로틴쉐이크 (피스타치오),https://www.coupang.com/vp/products/8136852218?itemId=26497462768&vendorItemId=94763008559&q=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%94%BC%EC%8A%A4%ED%83%80%EC%B9%98%EC%98%A4)&searchId=1bad4ffe1546743&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn2s6mrd,https://search.shopping.naver.com/search/all?query=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%94%BC%EC%8A%A4%ED%83%80%EC%B9%98%EC%98%A4)&prevQuery=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0)&vertical=search,https://flimeal.com/product/list.html?cate_no=81
flymill-proteinshake-strawberry-45,프로틴쉐이크 (딸기),https://www.coupang.com/vp/products/8662661808?itemId=25141764340&vendorItemId=93503575411&q=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80+%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC+%28%EB%94%B8%EA%B8%B0%29&searchId=ac6563411491496&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn2s38t5,https://search.shopping.naver.com/search/all?query=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%94%B8%EA%B8%B0)&prevQuery=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%94%BC%EC%8A%A4%ED%83%80%EC%B9%98%EC%98%A4)&vertical=search,https://flimeal.com/product/list.html?cate_no=81
hyindam-ttukttak-shake-choco-protein-60,뚝딱쉐이크 (초코프로틴),https://www.coupang.com/vp/products/8203748251?itemId=22977847119&vendorItemId=90284092803&q=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%B4%88%EC%BD%94%ED%94%84%EB%A1%9C%ED%8B%B4)&searchId=6e6dfbea1599757&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sbyvb,https://search.shopping.naver.com/search/all?query=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%B4%88%EC%BD%94%ED%94%84%EB%A1%9C%ED%8B%B4)&prevQuery=%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%B0%80%20%ED%94%84%EB%A1%9C%ED%8B%B4%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%94%B8%EA%B8%B0)&vertical=search,
hyindam-ttukttak-shake-original-60,뚝딱쉐이크 (오리지널),https://www.coupang.com/vp/products/8158548151?itemId=23251581062&vendorItemId=90283987992&q=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90)&searchId=991adfe51582373&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sc9yr,https://search.shopping.naver.com/search/all?query=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90)&prevQuery=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%B4%88%EC%BD%94%ED%94%84%EB%A1%9C%ED%8B%B4)&vertical=search,
hyindam-ttukttak-shake-ppong-latte-50,뚝딱쉐이크 (퐁라떼맛),https://www.coupang.com/vp/products/9247005349?itemId=27347850492&vendorItemId=94314054035&q=%EB%9E%A9%EB%85%B8%EC%89%AC%20%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%90%81%EB%9D%BC%EB%96%BC)&searchId=b48996351348404&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sbo5y,https://search.shopping.naver.com/search/all?query=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%90%81%EB%9D%BC%EB%96%BC%EB%A7%9B)&prevQuery=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90)&vertical=search,
hyindam-ttukttak-shake-seoritae-60,뚝딱쉐이크 (서리태),https://www.coupang.com/vp/products/8158575026?itemId=23251759921&vendorItemId=90284165769&q=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%84%9C%EB%A6%AC%ED%83%9C)&searchId=ecac9b101608223&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn2sclnt,https://search.shopping.naver.com/search/all?query=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%84%9C%EB%A6%AC%ED%83%9C)&prevQuery=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%90%81%EB%9D%BC%EB%96%BC%EB%A7%9B)&vertical=search,
itthefit-proteinshake-banana-40,단백질 쉐이크 (바나나),https://www.coupang.com/vp/products/9143615875?itemId=26916909404&vendorItemId=93886265940&q=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%B0%94%EB%82%98%EB%82%98)&searchId=97f6486f1740601&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2srfga,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%B0%94%EB%82%98%EB%82%98)&prevQuery=%EB%9A%9D%EB%94%B1%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%84%9C%EB%A6%AC%ED%83%9C)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
itthefit-proteinshake-black-sesame-40,단백질 쉐이크 (흑임자),https://www.coupang.com/vp/products/8191182104?itemId=23440922024&vendorItemId=90558914673&q=%EC%9E%87%EB%8D%94%ED%95%8F+%EB%8B%A8%EB%B0%B1%EC%A7%88+%EC%89%90%EC%9D%B4%ED%81%AC+%28%ED%9D%91%EC%9E%84%EC%9E%90%29&searchId=17fc25ed1734471&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sr6di,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%9D%91%EC%9E%84%EC%9E%90)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%B0%94%EB%82%98%EB%82%98)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
itthefit-proteinshake-cafe-latte-40,단백질 쉐이크 (카페라떼),https://www.coupang.com/vp/products/8873221188?itemId=25890318246&vendorItemId=92876243125&q=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%B9%B4%ED%8E%98%EB%9D%BC%EB%96%BC)&searchId=bec1d5d3167453&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sqwbe,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%B9%B4%ED%8E%98%EB%9D%BC%EB%96%BC)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%ED%9D%91%EC%9E%84%EC%9E%90)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
itthefit-proteinshake-cookie-cream-40,단백질 쉐이크 (쿠키앤크림),https://www.coupang.com/vp/products/9367119135?itemId=27797633997&vendorItemId=94757740561&q=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC)&searchId=7cc5c0511754033&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sqkkk,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%B9%B4%ED%8E%98%EB%9D%BC%EB%96%BC)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
itthefit-proteinshake-corn-40,단백질 쉐이크 (옥수수),https://www.coupang.com/vp/products/9129558610?itemId=26861727239&vendorItemId=93831400595&q=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%98%A5%EC%88%98%EC%88%98)&searchId=5ea370271748804&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn2sqb77,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%98%A5%EC%88%98%EC%88%98)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
itthefit-proteinshake-double-choco-40,단백질 쉐이크 (더블초코),https://www.coupang.com/vp/products/7467524918?itemId=16303022593&vendorItemId=85924438225&q=%EC%9E%87%EB%8D%94%ED%95%8F+%EB%8B%A8%EB%B0%B1%EC%A7%88+%EC%89%90%EC%9D%B4%ED%81%AC+%28%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94%29&searchId=bee7dd901726225&sourceType=search&itemsCount=36&searchRank=7&rank=7&traceId=mn2spyfs,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94%5C)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
itthefit-proteinshake-goguma-40,단백질 쉐이크 (고구마),https://www.coupang.com/vp/products/7295803148?itemId=21251835713&vendorItemId=85926478540&q=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EA%B3%A0%EA%B5%AC%EB%A7%88)&searchId=76c5141e1732759&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2spbvm,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EA%B3%A0%EA%B5%AC%EB%A7%88)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
itthefit-proteinshake-green-tea-latte-40,단백질 쉐이크 (녹차라떼),https://www.coupang.com/vp/products/8260876653?itemId=23797584092&vendorItemId=90821556059&q=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%85%B9%EC%B0%A8%EB%9D%BC%EB%96%BC)&searchId=b64719dc144804&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2soxzt,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%85%B9%EC%B0%A8%EB%9D%BC%EB%96%BC)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EA%B3%A0%EA%B5%AC%EB%A7%88)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
itthefit-proteinshake-misugaru-40,단백질 쉐이크 (미숫가루),https://www.coupang.com/vp/products/6847899146?itemId=22350638671&vendorItemId=85926448472&q=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%AF%B8%EC%88%AB%EA%B0%80%EB%A3%A8)&searchId=8ecd297d1733346&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn2sontu,https://search.shopping.naver.com/search/all?query=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%AF%B8%EC%88%AB%EA%B0%80%EB%A3%A8)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%85%B9%EC%B0%A8%EB%9D%BC%EB%96%BC)&vertical=search,https://eatthefit.com/product/1000%EB%A7%8C-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A8%ED%82%A4%EC%A7%80/427/category/1/display/2/?icid=MAIN.product_listmain_1
kkobak-kobab-high-protein-low-sugar-black-sesame-40,고단저당 (흑임자),https://www.coupang.com/vp/products/8959420216?itemId=24909412816&vendorItemId=94254144988&q=%EA%BC%AC%EB%B0%95%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%ED%9D%91%EC%9E%84%EC%9E%90)&searchId=1468135d1727545&sourceType=search&itemsCount=36&searchRank=0&rank=0,https://search.shopping.naver.com/search/all?query=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%ED%9D%91%EC%9E%84%EC%9E%90)&prevQuery=%EC%9E%87%EB%8D%94%ED%95%8F%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%AF%B8%EC%88%AB%EA%B0%80%EB%A3%A8)&vertical=search,https://vivliv.co.kr/product/list.html?cate_no=134
kkobak-kobab-high-protein-low-sugar-choco-40,고단저당 (초코),https://www.coupang.com/vp/products/7297090513?itemId=24909364376&vendorItemId=94254145080&pickType=COU_PICK&q=%EA%BC%AC%EB%B0%95%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EC%B4%88%EC%BD%94)&searchId=8a6cf9191701330&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2so2c2,https://search.shopping.naver.com/search/all?query=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EC%B4%88%EC%BD%94)&prevQuery=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%ED%9D%91%EC%9E%84%EC%9E%90)&vertical=search,https://vivliv.co.kr/product/list.html?cate_no=134
kkobak-kobab-high-protein-low-sugar-coffee-40,고단저당 (커피),https://www.coupang.com/vp/products/8873476068?itemId=25891577977&vendorItemId=94254145022&q=%EA%BC%AC%EB%B0%95%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EC%BB%A4%ED%94%BC)&searchId=e16e77dd1703093&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2snqa4,https://search.shopping.naver.com/search/all?query=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EC%BB%A4%ED%94%BC)&prevQuery=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EC%B4%88%EC%BD%94)&vertical=search,https://vivliv.co.kr/product/list.html?cate_no=134
kkobak-kobab-high-protein-low-sugar-jeju-matcha-40,고단저당 (제주 말차),https://www.coupang.com/vp/products/8873700490?itemId=25892472437&vendorItemId=94254144987&q=%EA%BC%AC%EB%B0%95%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EC%A0%9C%EC%A3%BC%20%EB%A7%90%EC%B0%A8)&searchId=16db30e41714474&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sngg6,https://search.shopping.naver.com/search/all?query=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EC%89%90%EC%9D%B4%ED%81%AC%20%EC%A0%9C%EC%A3%BC%20%EB%A7%90%EC%B0%A8%EB%A7%9B%207%EA%B0%9C%2040g&prevQuery=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EB%A7%90%EC%B0%A8)&vertical=search,https://vivliv.co.kr/product/list.html?cate_no=134
kkobak-kobab-high-protein-low-sugar-misugaru-40,고단저당 (미숫가루),https://www.coupang.com/vp/products/9374264763?itemId=26396648906&vendorItemId=94254145078&pickType=COU_PICK&q=%EA%BC%AC%EB%B0%95%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EB%AF%B8%EC%88%AB%EA%B0%80%EB%A3%A8)&searchId=c5ca3dc31711637&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mn2sn6ml,https://search.shopping.naver.com/search/all?query=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EB%AF%B8%EC%88%AB%EA%B0%80%EB%A3%A8)&prevQuery=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EB%AF%B8%EC%88%AB%EA%B0%80%EB%A3%A8)&vertical=search,https://vivliv.co.kr/product/list.html?cate_no=134
kkobak-kobab-high-protein-low-sugar-sweet-corn-40,고단저당 (스윗콘),https://www.coupang.com/vp/products/7432175015?itemId=26192305395&vendorItemId=94254145077&pickType=COU_PICK&q=%EA%BC%AC%EB%B0%95+%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9+%28%EC%8A%A4%EC%9C%97%EC%BD%98%29&searchId=aca6c7f61714644&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2smtsm,https://search.shopping.naver.com/search/all?query=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EC%8A%A4%EC%9C%97%EC%BD%98)&prevQuery=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EB%AF%B8%EC%88%AB%EA%B0%80%EB%A3%A8)&vertical=search,https://vivliv.co.kr/product/list.html?cate_no=134
labnosh-slimshake-double-choco-45,슬림쉐이크 (더블초코),https://www.coupang.com/vp/products/7683776261?itemId=20529479533&vendorItemId=94058634563&pickType=COU_PICK&q=%EB%9E%A9%EB%85%B8%EC%89%AC%20%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94)&searchId=66c465f91745683&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sb07b,https://search.shopping.naver.com/search/all?query=%EB%9E%A9%EB%85%B8%EC%89%AC%20%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94)&prevQuery=%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%A5%20%EA%B3%A0%EB%8B%A8%EC%A0%80%EB%8B%B9%20(%EC%8A%A4%EC%9C%97%EC%BD%98)&vertical=search,https://labnosh.com/category/%EB%8B%A8%EB%B0%B1%EC%A7%88-%EC%89%90%EC%9D%B4%ED%81%AC/125/
labnosh-slimshake-earl-grey-milk-tea-45,슬림쉐이크 (얼그레이밀크티),https://www.coupang.com/vp/products/9246999597?itemId=27347827680&vendorItemId=94314031198&q=%EB%9E%A9%EB%85%B8%EC%89%AC%20%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%96%BC%EA%B7%B8%EB%A0%88%EC%9D%B4%EB%B0%80%ED%81%AC%ED%8B%B0)&searchId=59dfcdf61577608&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2s9non,https://search.shopping.naver.com/search/all?query=%EB%9E%A9%EB%85%B8%EC%89%AC%20%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%96%BC%EA%B7%B8%EB%A0%88%EC%9D%B4%EB%B0%80%ED%81%AC%ED%8B%B0)&prevQuery=%EB%9E%A9%EB%85%B8%EC%89%AC%20%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94)&vertical=search,https://labnosh.com/category/%EB%8B%A8%EB%B0%B1%EC%A7%88-%EC%89%90%EC%9D%B4%ED%81%AC/125/
labnosh-slimshake-goguma-45,슬림쉐이크 (고구마),https://www.coupang.com/vp/products/8205159856?itemId=27810719811&vendorItemId=94770573226&q=%EB%9E%A9%EB%85%B8%EC%89%AC+%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC+%28%EA%B3%A0%EA%B5%AC%EB%A7%88%29&searchId=bf0ecad11595880&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn2sbcpw,https://search.shopping.naver.com/search/all?query=%EB%9E%A9%EB%85%B8%EC%89%AC%20%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC%20(%EA%B3%A0%EA%B5%AC%EB%A7%88)&prevQuery=%EB%9E%A9%EB%85%B8%EC%89%AC%20%EC%8A%AC%EB%A6%BC%EC%89%90%EC%9D%B4%ED%81%AC%20(%EC%96%BC%EA%B7%B8%EB%A0%88%EC%9D%B4%EB%B0%80%ED%81%AC%ED%8B%B0)&vertical=search,https://labnosh.com/category/%EB%8B%A8%EB%B0%B1%EC%A7%88-%EC%89%90%EC%9D%B4%ED%81%AC/125/
